Data,Acompanhamentos,Prato Principal,Guarnição,Salada,Sobremesa,Refresco,Extra,Nota Técnica
2017-02-06,ARROZ E FEIJÃO,ISCA DE FRANGO COM LEGUMES,---,TABULE COM VINAGRETE/TABULE COM CENOURA,BOLINHO DE BAUNILHA,TANGERINA,PÃO E CAFÉ,
2017-02-07,ARROZ E FEIJÃO,CARNE EM CUBOS COM VAGEM E CHUCHU,POLENTA AO SUGO,ALFACE,MAÇA,UVA,PÃO E CAFÉ,
2017-02-08,ARROZ E FEIJÃO,ALMONDEGAS AO SUGO,ABOBRINHA REFOGADA,TOMATE,ARROZ DOCE,ABACAXI,PÃO E CAFÉ,
2017-02-09,ARROZ E FEIJÃO,BIFE A MILANESA,---,ESCAROLA COM CENOURA RALADA E BATATA PALHA,LARANJA,LIMÃO,PÃO E CAFÉ,
2017-02-10,ARROZ E FEIJÃO,CARNE ASSADA AO MOLHO,FAROFA,REPOLHO,MAÇÃ,LIMÃO,PÃO E CAFÉ,
2017-02-13,ARROZ E FEIJÃO,CARNE PICADA COM CENOURA,--------,ACELGA,CEREAL EM BARRA,CAJU,PÃO E CAFÉ,
2017-02-14,ARROZ E FEIJÃO,NUGGETS,QUIBEBE,COUVE COM LARANJA,BANANA NANICA,UVA,PÃO E CAFÉ,
2017-02-15,ARROZ E FEIJÃO,SALSICHA AO SUGO,BATATA REFOGADA,ALFACE,LARANJA PERA,LIMÃO,PÃO E CAFÉ,
2017-02-16,ARROZ E FEIJÃO,LINGUIÇA DE FRANGO ACEBOLADA,MACARRÃO AO SUGO,BERINJELA AO VINAGRETE,MAÇÃ,,PÃO E CAFÉ,
2017-02-17,ARROZ E FEIJÃO,BIFE À PARMEGGIANA,--------,BETERRABA RALADA,PUDIM DE CHOCOLATE COM COCO,MARACUJÁ,PÃO E CAFÉ,
2017-02-21,ARROZ E FEIJÃO,CARNE PICADA COM BATATA,--------,ESCAROLA,CURAU,MARACUJÁ,PÃO E CAFÉ,
2017-02-22,ARROZ E FEIJÃO,ALMÔNDEGA AO MOLHO DE TOMATE,POLENTA CREMOSA,ESCAROLA COM CENOURA,CURAU,TANGERINA,PÃO E CAFÉ,
2017-02-23,ARROZ E FEIJÃO,ISCA DE CARNE COM BRÓCOLIS E COUVE-FLOR,--------,TOMATE,GELATINA DE CEREJA,CAJU,PÃO E CAFÉ,"Por falta de fornecimento de soja, a salada será somente de tomate"
2017-02-24,ARROZ E FEIJÃO,CARNE ASSADA,FAROFA,REPOLHO,COCADA BRANCA,UVA,PÃO E CAFÉ,
2017-03-02,ARROZ E FEIJÃO,STEAK DE FRANGO,CREME DE MILHO,ALFACE COM CENOURA RALADA,LARANJA PERA,CAJU,PÃO E CAFÉ,
2017-03-03,ARROZ E FEIJÃO,BIFE AO MOLHO DE ERVILHA,-----,BETERRABA,BANANA,TANGERINA,PÃO E CAFÉ,
2017-03-06,ARROZ E FEIJÃO,CARNE PICADA COM BATATA,---,COUVE,MAÇÃ,LIMÃO,PÃO E CAFÉ,
2017-03-07,ARROZ E FEIJÃO,LINGUIÇA DE FRANGO ASSADA,CHUCHU REFOGADO,RÚCULA E ACELGA,BANANA NANICA,ABACAXÍ,PÃO E CAFÉ,
2017-03-08,ARROZ E FEIJÃO,CARNE EM CUBOS COM VAGEM,--------,ALMEIRÃO,DOCE DE LEITE,UVA,PÃO E CAFÉ,
2017-03-09,ARROZ E FEIJÃO,ROLÊ DE FRANGO AO MOLHO DE TOMATE,--------,BATATA COM ATUM,MELANCIA,MARACUJÁ,PÃO E CAFÉ,
2017-03-10,ARROZ E FEIJÃO,CARNE ASSADA,FAROFA DE CARNE E OVOS,ALFACE,LARANJA PERA,MANGA,PÃO E CAFÉ,
2017-03-13,ARROZ E FEIJÃO,CARNE EM CUBOS COM ABÓBORA,--------,ESCAROLA COM BETERRABA RALADA,MELANCIA,CAJÚ,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2017-03-14,ARROZ E FEIJÃO,SALSICHA AO MOLHO DE TOMATE,CHUCHU REFOGADO,PEPINO,BOLO DE BAUNILHA,TANGERINA,PÃO E CAFÉ,Contém glúten no pão e no bolo de baunilha. Contém lactose no bolo de baunilha.
2017-03-15,ARROZ E FEIJÃO,BIFE ACEBOLADO,--------,ABOBRINHA,PUDIM DE BAUNILHA,LIMÃO,PÃO E CAFÉ,Contém glúten do pão. Contém lactose no bife acebolado e no pudim de baunilha.
2017-03-16,ARROZ E FEIJÃO,NUGGETS,BATATA REFOGADA,ALFACE,LARANJA PERA,ABACAXÍ,PÃO E CAFÉ,Contém glúten no pão e no nuggets. Não contém lactose.
2017-03-17,ARROZ E FEIJÃO,ISCA DE CARNE COM CENOURA,POLENTA CREMOSA,TOMATE,MAÇÃ,UVA,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose
2017-03-20,ARROZ E FEIJÃO,ALMÔNDEGA AO SUGO,VIRADO DE COUVE,AGRIÃO COM CENOURA,BANANA NANICA,MARACUJÁ,PÃO E CAFÉ,O cardápio contém glúten no pão. Não contém ovos e lactose.
2017-03-22,ARROZ E FEIJÃO,"BIFE AO MOLHO PRIMAVERA (com ervilha, azeitona preta, cebola, pimentão verde, tomate, molho inglês",--------,CENOURA COM RABANETE RALADOS,DOCE DE LEITE,LIMÃO,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no doce de leite. Não contém ovo.
2017-03-24,ARROZ E FEIJÃO,CARNE ASSADA AO MOLHO SHOYO,--------,ALMEIRÃO,COCADA BRANCA,TANGERINA,PÃO E CAFÉ,Contém glúten no pão. Contém lactose na carne assada e na cocada branca. Não contém ovos.
2017-03-27,ARROZ E FEIJÃO,STROGONOFF DE CARNE,BATATA PALHA,BETERRABA RALADA,LARANJA PERA,LIMÃO,PÃO E CAFÉ,
2017-03-28,ARROZ E FEIJÃO,ISCA DE CARNE COM BATATA DOCE E CENOURA,--------,ESCAROLA,MAÇÃ,UVA,PÃO E CAFÉ,Contém glúten no pão. Contém lactose na isca de carne com batata-doce e cenoura. Não contém ovos.
2017-03-29,ARROZ E FEIJÃO,OVO COZIDO AO MOLHO,BRÓCOLIS COM CENOURA REFOGADOS,SALADA DE REPOLHO COM BATATA PALHA,BANANA NANICA,MJARACUJÁ,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2017-03-30,ARROZ E FEIJÃO,CARNE PICADA COM MANDIOCA,-----,CHUCHU COM VINAGRETE,BARRINHA DE CEREAL,MANGA,PÃO E CAFÉ,
2017-03-31,ARROZ E FEIJÃO,CARNE ASSADA AO MOLHO SHOYO,FAROFA COM CARNE ERVILHA MILHO E AZEITONA VERDE,ALFACE,BANANA,CAJÚ,PÃO E CAFÉ,
2017-04-03,ARROZ E FEIJÃO,"BIFE AO MOLHO INGLÊS COM TOMATE, AZEITONA, ERVILHA E PALMITO",--------,SALADA DE ALFACE COM RÚCULA E BETERRABA,LARANJA PERA,UVA,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2017-04-04,ARROZ E FEIJÃO,LINGUIÇA DE FRANGO FRITA,ABOBRINHA REFOGADA,ACELGA,BANANA NANICA,CAJU,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2017-04-05,ARROZ E FEIJÃO,BISTECA SUÍNA ACEBOLADA,--------,TOMATE,GELATINA DE MORANGO,LARANJA,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2017-04-06,ARROZ E FEIJÃO,ROLÊ DE FRANGO AO MOLHO INGLÊS,PURÊ DE BATATA,ALMEIRÃO,CEREAL EM BARRA,MANGA,PÃO E CAFÉ,"Contém glúten no pão, no purê de batata e no cereal em barra. Contém lactose no purê de batata e no cereal em barra. Contém ovos no purê de batata."
2017-04-07,ARROZ E FEIJÃO,CARNE ASSADA AO VINAGRETE QUENTE,FAROFA DE BANANA E CENOURA RALADA,COUVE,MAÇÃ,ABACAXI,PÃO E CAFÉ,Contém glúten no pão. Contem lactose na farofa. Não contém ovos.
2017-04-10,ARROZ E FEIJÃO,COZIDO MISTO(acém e paleta) COM ABÓBORA,------,REPOLHO,LARANJA PERA,MARACUJÁ,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2017-04-11,ARROZ E FEIJÃO,ISCA DE CARNE COM BRÓCOLIS E COUVE FLOR,--------,ALFACE COM AGRIÃO,BANANA NANICA,TANGERINA,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2017-04-12,ARROZ E FEIJÃO,"LINGUIÇA DE FRANGO COM PIMENTÃO VERDE, CEBOLA E MOLHO INGLÊS",FAROFA DE CARNE COM OVOS E AZEITONA VERDE,ALFACE E AGRIÃO,DOCE DE LEITE,LIMÃO,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no doce de leite. Contém ovos na farofa.
2017-04-17,ARROZ E FEIJÃO,ALMÔNDEGA AO SUGO,PURÊ DE BATATA,ALFACE,MAÇÃ,UVA,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no purê. Não contém ovos.
2017-04-18,ARROZ E FEIJÃO,"BIFE COM MOLHO DE TOMATE,CEBOLA E PIMENTÃO",------,ACELGA COM MAÇÃ,BARRINHA DE CEREAL,CAJÚ,PÃO E CAFÉ,
2017-04-19,ARROZ E FEIJÃO,FRANGO FRITO,---,TOMATE,BANANA,LARANJA,PÃO E CAFÉ,
2017-04-20,ARROZ E FEIJÃO,CARNE ASSADA AO MOLHO DE TOMATE E PIMENTÃO VERDE,-----,BETERRABA COM CENOURA RALADA,LARANJA,MANGA,PÃO E CAFÉ,
2017-04-25,ARROZ E FEIJÃO,BIFE ACEBOLADO,------,ABOBRINHA RALADA AO VINAGRETE,BANANA NANICA,MARACUJÁ,PÃO E CAFÉ,Contém glúten. Não contém ovos e lactose.
2017-04-26,ARROZ E FEIJÃO,CARNE PICADA COM CENOURA,COUVE REFOGADA,ALMEIRÃO COM LARANJA,GELATINA DE MORANGO,TANGERINA,PÃO E CAFÉ,Contém glúten. Não contém lactose e ovos.
2017-05-02,ARROZ E FEIJÃO,ALMÔNDEGA AO SUGO,"MACARRÃO COM CENOURA., AZEITONA PRETA E MILHO",ALFACE,MAÇÃ,ABACAXÍ,PÃO E CAFÉ,"Contém glúten no paõ, na almôndega e no macarrão. Não contém lactose e ovos."
2017-05-03,ARROZ E FEIJÃO,"BIFE AO MOLHO DE CEBOLA, TOMATE E PIMENTÃO",------,BETERRABA COZIDA,LARANJA PERA,TANGERINA,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2017-05-04,ARROZ E FEIJÃO,BISTECA SUÍNA AO MOLHO DE LIMÃO E CEBOLA,REPOLHO Á CHINESA,ALMEIRÃO,GELATINA DE MORANGO,CAJÚ,PÃO E CAFÉ,
2017-05-05,ARROZ E FEIJÃO,CARNE ASSADA AO MOLHO INGLÊS,FAROFA,PEPINO,BANANA,UVA,PÃO E CAFÉ,
2017-05-08,ARROZ E FEIJÃO,STEAK,BATATA AO MOLHO BRANCO,TOMATE,LARANJA PERA,MARACUJÁ,PÃO E CAFÉ,"Contém glúten no pão, no steak frito e na batata ao molho branco. Contém lactose na batata ao molho branco. Não contém ovos."
2017-05-09,ARROZ E FEIJÃO,CARNE PICADA COM ABÓBORA,------,ESCAROLA,GELATINA DE LIMÃO,DE LARANJA,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2017-05-11,ARROZ E FEIJÃO,STROGONOFF DE CARNE,BATATA CHIPS,ALFACE,MELANCIA,MANGA,PÃO E CAFÉ,Contém glúten no pão e no strogonoff de carne. Contém lactose no strogonoff de carne. Não contém ovos.
2017-05-15,ARROZ E FEIJÃO,BIDE ACEBOLADO COM VAGEM E CENOURA,------,REPOLHO COM ALFACE E MILHO,BOLINHO DE BAUNILHA COM RECHEIO DE CHOCOLATE,TANGERINA,PÃO E CAFÉ,Contém glúten no pão e no bolo de baunilha com chocolate. Contém ovos e lactose no bolo de baunilha com chocolate.
2017-05-18,ARROZ E FEIJÃO,CARNE PICADA COM BATATA,------,ALFACE,GELATINA DE MORANGO,MARACUJÁ,PÃO E CAFÉ,Contém glúten no pão Não contém ovos e lactose
2017-05-19,ARROZ E FEIJÃO,BISTECA SUINA FRITA,FAROFA,MISTA VERDE,MELANCIA,LIMÃO,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose e ovos.
2017-05-22,ARROZ E FEIJÃO,STEAK,CHUCHU AO MOLHO BRANCO,ALFACE COM CENOURA,MAÇÃ,LARANJA,PÃO E CAFÉ,"Contém glúten no pão, no steak frito e no chuchu ao molho branco. Contém lactose no chuchu ao molho branco. Não contém ovos."
2017-05-23,ARROZ E FEIJÃO,CARNE PICADA COM MANDIOQUINHA,------,ALFACE,PUDIM DE CARAMELO,MANGA,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no pudim de caramelo. Não contém ovos.
2017-05-24,ARROZ E FEIJÃO,BIFE À PIZZAIOLO,------,"CENOURA COM RABANETE, MILHO / ALMEIRÃO",PONKAN,ABACAXÍ,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no bife à pizzaiolo. Não contém ovos.
2017-05-25,ARROZ E FEIJÃO,NUGGETS FRITO,MACARRÃO COM ABOBRINHA E AZEITONA PRETA,ACELGA COM AGRIÃO,MAÇÃ,LARANJA,PÃO E CAFÉ,"Contém glúten no pão, no nuggets frito e no macarrão com abobrinha. Não contém lactose. Contém ovos no macarrão com abobrinha."
2017-05-26,ARROZ E FEIJÃO,FEIJOADA,COUVE REFOGADA,TOMATE,LARANJA PERA,LIMÃO,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose e ovos.
2017-05-29,ARROZ E FEIJÃO,"Bife à francesa (ervilha, tomate, cebola e molho inglês)",Batata refogada,Acelga,Maça,manga,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose e ovos.
2017-05-30,ARROZ E FEIJÃO,CARNE ASSADA AO MOLHO SHOYO,"FAROFA (carne, abobrinha, cenoura, tomate, milho e azeitona preta)",ALFACE,LARANJA PERA,MARACUJÁ,PÃO E CAFÉ,Contém glúten no pão.Não contém lactose e ovos.
2017-05-31,ARROZ E FEIJÃO,"Carne em cubos à primavera (milho, ervilha, azeitona verde, cebola, tomate)",Berinjela refogada (com queijo),Couve com cenoura,Maçã,uva,PÃO E CAFÉ,Contém glúten no pão. Contém lactose na berinjela refogada. Não contém ovos.
2017-06-01,ARROZ E FEIJÃO,"ISCA DE CARNE COM BRÓCOLIS, COUVE FLOR E MOLHO SHOYO",------,ALFACE COM BETERRABA,BANANA NANICA,CAJU,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2017-06-02,ARROZ E FEIJÃO,Peixe frito,Legumes refogado,Escarola,Gelatina de cereja,Tangerina,PÃO E CAFÉ,Contém glúten no pão e no peixe frito. Não contém lactose e ovos.
2017-06-06,ARROZ E FEIJÃO,Isca de frango ao molho rosê,------,Beterraba ralada,Maça,Laranja,PÃO E CAFÉ,Contém glúten no pão e na isca de frango. Contém lactose na isca de frango. Não contém ovos.
2017-06-07,ARROZ E FEIJÃO,"Bife com cebola, milho e ervilha",------,Alface,Banana,Suco de maracuj,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose e ovos.
2017-06-08,ARROZ E FEIJÃO,Paleta suína com mandioquinha,------,Camponesa,Laranja,uva,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose e ovos.
2017-06-09,ARROZ E FEIJÃO,Carne assada ao molho inglês,Polenta cremosa,Acelga,Laranja,Abacaxí,PÃO E CAFÉ,Contém glúten no pão. Contém lactose na polenta cremosa. Não contém ovos.
2017-06-12,ARROZ E FEIJÃO,Isca de carne ao molho rosê,Batata doce e chuchu refogado,Alface,Maçã,Manga,PÃO E CAFÉ,Contém glúten no pão. Contém glúten e lactose na isca de frango ao molho rosê. Nâo contém ovos.
2017-06-13,ARROZ E FEIJÃO,Carne picada com vagem e abobrinha,------,Grão de bico com vinagrete,Melancia,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2017-06-14,ARROZ E FEIJÃO,Ovo cozido,Chuchu com vagem refogada,Rúcula e escarola,Tangerina Ponkan,Cajú,PÃO E CAFÉ,Contém glúten no pão. Contém ovos. Não contém lactose.
2017-06-19,ARROZ E FEIJÃO,Almôndega ao sugo,Creme de espinafre,"Abobrinha, rabanete e beterraba ralados",Banana nanica,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no creme de espinafre. Não contém ovos.
2017-06-20,ARROZ E FEIJÃO,Carne picada com abobrinha,--------,Alface,Melancia,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose e ovos.
2017-06-21,ARROZ E FEIJÃO,Bife à california,--------,Tomate,Laranja pera,Abacaxí,PÃO E CAFÉ,Contém glúten no pão.
2017-06-22,ARROZ E FEIJÃO,Peixe frito,Legumes refogados,Festiva,Maçã,Laranja,PÃO E CAFÉ,Contém glúten no pão e no peixe frito. Não contém ovos e lactose.
2017-06-23,ARROZ E FEIJÃO,Feijoada,Couve refogada,Vinagrete,Laranja pera,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2017-06-26,ARROZ E FEIJÃO,Nuggets frito,Purê de batata,Almeirão com rabanete,Maçã,Manga,PÃO E CAFÉ,Contém glúten no pão.
2017-06-27,ARROZ E FEIJÃO,Carne em cubos com legumes,------,Multicor,Melancia,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2017-06-28,ARROZ E FEIJÃO,Bisteca suína frita,Ravioli de carne ao sugo,Repolho liso,Laranja pera,Cajú,PÃO E CAFÉ,Contém glúten no pão e no ravioli de carne ao sugo. Contém lactose no ravioli de carne ao sugo. Contém ovos no ravioli de carne ao sugo.
2017-06-29,ARROZ E FEIJÃO,Carne picada com abóbora japonesa,------,Acelga com maçã,Arroz doce,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no arroz doce. Não contém ovos.
2017-06-30,ARROZ E FEIJÃO,Carne assada ao molho shoyo,Polenta cremosa,Berinjela,Banana nanica,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2017-07-03,ARROZ E FEIJÃO,Bife à milanesa,Batata refogada,Escarola com cenoura,maçã,Manga,PÃO E CAFÉ,Contém glúten no pão e no bife à milanesa. Contém ovos e lactose no bife à milanesa.
2017-07-04,ARROZ E FEIJÃO,Strogonoff de carne,Batata refogada,Alface com rabanete,Laranja pera,Cajú,PÃO E CAFÉ,Contém glúten no pão e na isca de carne ao molho rosê. Contém lactose na isca de carne ao molho rosê. Não contém ovos.
2017-07-05,ARROZ E FEIJÃO,Quibe assado,Escarola refogada,Repolho com agrião,Bolinho de baunilha com recheio de chocolate,Laranja,PÃO E CAFÉ,"Contém glúten no pão, no quibe assado e no bolinho de baunilha com recheio de chocolate . Contém lactose no bolinho de baunilha com recheio de chocolate . Contém ovos no bolinho de baunilha com recheio de chocolate."
2017-07-06,ARROZ E FEIJÃO,Carne em cubos com mandioca,------,Acelga,Banana nanica,Uva,PÃO E CAFÉ,Contém glúten no pão.
2017-07-07,ARROZ E FEIJÃO,Peixe frito,Nhoque ao sugo,Alface,Iogurte,Abacaxí,PÃO E CAFÉ,"Contém glúten no pão, no peixe frito e no nhoque ao sugo. Contém lactose no nhoque ao sugo e no iogurte. Contém ovos no nhoque ao sugo."
2017-07-10,ARROZ E FEIJÃO,Linguiça de frango,Legumes refogado,Almeirão com rabanete,Larnaja pera,Cajú,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose e ovos.
2017-07-11,ARROZ E FEIJÃO,Bisteca suína ao vinagrete quente,Farofa com carne e ovos,Tomate com rúcula,Maçã,Uva,PÃO E CAFÉ,Contém glúten no paõ. Contém ovos na farofa. Não contém lactose.
2017-07-12,ARROZ E FEIJÃO,Bife ao molho de tomate,Chuchu refogada,Alface com nabo,Banana nanica,Tangerina,PÃO E CAFÉ,Contém glúten no pão.
2017-07-13,ARROZ E FEIJÃO,Palenta suína ao vinagrete quente,Batata refogada,Couve,Doce de abóbora,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose e ovos.
2017-07-14,ARROZ E FEIJÃO,Carne assada ao sugo,Ravioli ao sugo com azeitona preta e milho verde,Alface com repolho roxo,Iogurte,Abacaxí,PÃO E CAFÉ,Contém glúten no pão e no ravioli ao sugo. Contém ovos no ravioli ao sugo. Contém lactose no iogurte e o ravioli ao sugo..
2017-07-17,ARROZ E FEIJÃO,Linguiça de frango ao vinagrete quente,Creme de milho,Multicor,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão e no creme de milho. Contém lactose no creme de milho. Não contém ovos
2017-07-19,ARROZ E FEIJÃO,Peixe empanado,Batata doce refogada,Repolho / ovos,Laranja pera,Cajú,PÃO E CAFÉ,Contém glúten no pão e no peixe empanado. Contém ovos na salada. Não contém lactose.
2017-07-20,ARROZ E FEIJÃO,Almôndega ao vinagrete quente,Purê de legumes,Alface / ovos,Doce de leite,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no purê de legumes e no doce de leite. Contém ovos na salada.
2017-07-21,ARROZ E FEIJÃO,Feijoada,Couve refogada,Tomate,Laranja pera,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2017-07-24,ARROZ E FEIJÃO,Strogonoff de carne,Batata com cenoura e refogados,Alface,Laranja pera,Abacaxí,PÃO E CAFÉ,Contém glúten no pão e no strogonoff de carne. Contém lactose no strogonoff de carne. Não contém ovos.
2017-07-25,ARROZ E FEIJÃO,Linguiça de frango,Macarrão ao molho rosê,Almeirão com beterraba,Brra de cereal,Manga,PÃO E CAFÉ,"Contém glúten no pão, no macarrão ao molho rosê e na barra de cereal. Contém lactose no macarrão ao molho rosê e na barra de cereal. Contém ovos no macarrão ao molho rosê."
2017-07-31,ARROZ E FEIJÃO,Linguiça assada ao molho de vinagrete quente,Refogado de cenoura e batata,Escarola,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2017-08-01,ARROZ E FEIJÃO,Almôndega ao sugo,Polenta cremosa,Acelga/escarola/agrião,Laranja pera,Manga,PÃO E CAFÉ,Contém glúten no pão e na almôndega. Não contém lactose e ovos.
2017-08-03,ARROZ E FEIJÃO,Bife ao vinagrete quente,Berinjela refogada,Tomate,Laranja pera,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2017-08-04,ARROZ E FEIJÃO,Carne assada ao molho shoyo,Macarrão ao molho rosê,Alface com rabanete,Tangerina murcott,Uva,PÃO E CAFÉ,Contém glúten no pão.
2017-08-07,ARROZ E FEIJÃO,Frango ao molho,Batata refogada,Almeirão,Maçã,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2017-08-08,ARROZ E FEIJÃO,Carne em cubos com legumes,------,Acelga/ovos,Laranja pera,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose. Contém ovos na salada.
2017-08-09,ARROZ E FEIJÃO,Peixe frito,------,Beterraba ralada,Gelatina,Laranja,PÃO E CAFÉ,Contém glúten no pão. EXCEPCIONALMENTE HOJE PODERÁ OCORRER UM ATRASO DE ATÉ 30 MIN NA REFEIÇÃO.
2017-08-10,ARROZ E FEIJÃO,Carne picada com batata doce,------,Alface com azeitona verde,Banana nanica,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2017-08-11,ARROZ E FEIJÃO,Bisteca suína assada,Polenta cremosa,Couve com cenoura ralada,Bolinho de baunilha com recheio de chocolate,Cajú,PÃO E CAFÉ,Contém glúten no pão e no bolinho de baunilha. Contém lactose e ovos no bolinho de baunilha.
2017-08-14,ARROZ E FEIJÃO,Almôndegas ao sugo,Polenta cremosa,Alface,Maçã,Limão,PÃO E CAFÉ,Contém glúten no pão e na almôngedas ao sugo. Não contém lactose e ovos.
2017-08-15,ARROZ E FEIJÃO,Strogonoff de frango,Batata refogada,Pepino,Laranja pera,Uva,PÃO E CAFÉ,Contém glúten no pão e no strogonoff de frango. Contém lactose no strogonoff de frango. Não contém ovos.
2017-08-16,ARROZ E FEIJÃO,Linguiça toscana ao vinagrete quente,Repolho à chinesa,Berinjela à escabeche / alface com vinagrete,Banana nanica,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose e ovos.
2017-08-17,ARROZ E FEIJÃO,Carne picada com mandioquinha,------,Acelga,Melancia,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2017-08-18,ARROZ E FEIJÃO,Ovo cozido,Abobrinha refogada,Escarola,Maçã,Laranja,PÃO E CAFÉ,Contém glúten no pão. Contém ovos no prato principal. Não contém lactose.
2017-08-21,ARROZ E FEIJÃO,Bife acebolado,------,Almeirão com pepino,Laranja pera,Manga,PÃO E CAFÉ,Contém glúten no pão.
2017-08-22,ARROZ E FEIJÃO,Peixe frito,Chuhu refogado,Alface,Gelatina,Cajú,PÃO E CAFÉ,Contém glúten no pão.
2017-08-23,ARROZ E FEIJÃO,Carne em cubos com batata,------,Acelga com beterraba,Iogurte,Limão,PÃO E CAFÉ,Contém glúten no pão.
2017-08-24,ARROZ E FEIJÃO,Feijoada,farofa,Cenoura com rabanete,Laranja pera,Abacaxí,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2017-08-25,ARROZ E FEIJÃO,Frango ao molho,Couve refogada,Tomate com cebola,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose e ovos.
2017-08-28,ARROZ E FEIJÃO,Strogonoff de carne,Batata palha,Alface com tomate e azeitona preta,Maria mole com chocolate,Maracujá,PÃO E CAFÉ,Contém glúten no pão e no strogonoff de carne. Contém lactose no strogonoff de carne e na maria mole. Não contém ovos.
2017-08-29,ARROZ E FEIJÃO,Frango assado ao molho de maracujá,"Macarrão à primavera (ervilha, milho, tomate e azeitona verde)","Acelga com repolho, cenoura e croutons",Doce de leite,Larnaja,PÃO E CAFÉ,Contém glúten no pão e no macarrão à primavera. Contém lactose no frango ao molho de maracujá e no doce de leite. Contém ovos no macarrão à primavera.
2017-08-30,ARROZ E FEIJÃO,Bife ao molho de queijo e bacon,Nhoque ao sugo,Legumes misto,Barra de cereal,Manga,PÃO E CAFÉ,"Contém glúten no pão, no nhoque ao sugo e na barra de cereal. Contém lactose no bife ao molho e na barra de cereal. Não contém ovos."
2017-08-31,ARROZ E FEIJÃO,Isca de frango ao molho branco,Batata refogada,Alface,Brigadeiro cremoso,Cajú,PÃO E CAFÉ,Contém glúten no pão e na isca de frango ao molho. Contém lactose na isca de frango ao molho e no brigadeiro cremoso. Não contém ovos.
2017-09-01,ARROZ E FEIJÃO,"Pernil desfiado com tomate, cebola, cenoura, milho e ervilha",Farofa com ovos e azeitonas,Beterraba ralada,Tangerina murcott,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose. Contém ovos na farofa.
2017-09-04,ARROZ E FEIJÃO,Carne picada com brócolis,------,Alface,Banana nanica,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2017-09-05,ARROZ E FEIJÃO,Bife ao molho primavera,------,Berinjela à escabeche,Maçã,Tangerina,PÃO E CAFÉ,Contém glúten no pão.
2017-09-06,ARROZ E FEIJÃO,Frango assado,Macarrão ao sugo,Almeirão,Laranja,Caju,PÃO E CAFÉ,Contém glúten no pão e no macarrão ao sugo. Não contém lactose. Contém ovos no macarrão ao sugo.
2017-09-11,ARROZ E FEIJÃO,Nuggets assado,Creme de milho,Acelga com pepino,Maçã,Manga,PÃO E CAFÉ,"Contém glúten no pão,no nuggets assado e no creme de milho. Contém lactose no nuggets assado e no creme de milho. Não contém ovos."
